Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Target
0,56.6,3.757,136.5017742,8.454,1970,1,1,1,1283563.43
1,75.7,3.911,191.5776756,8.684,1970,1,1,1,1904512.34
0,58.41,2.819,126.114,8.107,1970,1,1,1,2003435.31
0,47.42,4.021,137.5843871,7.943,1970,1,1,1,570611.23
0,64.7,3.891,212.8887535,9.575,1970,1,1,1,658468.27
0,80.83,3.786,217.0544307,6.855,1970,1,1,1,1523979.11
0,75.32,2.582,214.8785562,6.315,1970,1,1,1,836707.85
0,48.65,4.187,137.868,8.983,1970,1,1,1,1285783.87
0,59.17,2.877,126.5782857,10.115,1970,1,1,1,291484.89
0,91.03,3.1,126.1518,9.199,1970,1,1,1,570069.48
0,59.87,3.045,212.9033115,8.028,1970,1,1,1,417070.51
0,42.76,3.55,195.3318977,8.513,1970,1,1,1,1185391.96
0,38.37,2.983,212.9655882,6.858,1970,1,1,1,1306194.55
0,38.29,3.586,136.475129,8.471,1970,1,1,1,1100625.06
0,79.32,2.808,182.3806,8.899,1970,1,1,1,2246179.91
0,87.17,3.48,218.6424704,7.567,1970,1,1,1,1334627.96
1,28.11,3.07,132.8369333,8.149,1970,1,1,1,1286833.62
0,46.84,3.901,197.780931,6.547,1970,1,1,1,1323004.73
0,73.76,3.916,139.36375,7.85,1970,1,1,1,1949983.93
0,39.63,3.065,132.9783226,8.067,1970,1,1,1,619639.74
0,44.8,3.631,207.4283845,7.343,1970,1,1,1,1931668.64
0,39.94,3.611,192.4225954,6.934,1970,1,1,1,1192982.07
0,71.07,3.488,213.3436744,8.395,1970,1,1,1,390732.02
0,77.38,3.899,216.5343611,6.489,1970,1,1,1,290930.01
0,31.59,3.433,206.9153485,7.343,1970,1,1,1,640912.18
0,65.01,2.83,136.2874263,8.348,1970,1,1,1,1061196.47
0,44.96,2.826,135.7464988,8.348,1970,1,1,1,1177340.99
0,71.09,3.721,222.4169362,6.565,1970,1,1,1,1829415.67
0,61.7,3.297,221.4117517,7.197,1970,1,1,1,407764.25
0,59.25,3.09,126.6019032,14.099,1970,1,1,1,1382359.21
0,76.67,3.812,140.0859873,8.684,1970,1,1,1,819911.89
0,79.49,3.561,221.3828029,6.891,1970,1,1,1,1397094.26
0,89.64,3.533,215.4508632,7.852,1970,1,1,1,1809119.7
0,71.12,3.772,138.1437742,4.156,1970,1,1,1,1436311.76
0,55.16,4.071,138.7281613,8.693,1970,1,1,1,1307182.29
0,35.59,2.961,132.9783226,5.287,1970,1,1,1,1387953.75
0,64.21,3.692,128.5121935,14.021,1970,1,1,1,1009502.01
0,48.76,3.824,129.8167097,12.89,1970,1,1,1,1095091.53
0,91.94,3.533,215.4508632,7.852,1970,1,1,1,369722.32
0,89.8,3.723,130.683,7.17,1970,1,1,1,1765571.91
0,45.67,3.666,136.4909333,7.866,1970,1,1,1,1484708.38
0,54.66,3.579,129.7821613,6.392,1970,1,1,1,1973544.27
0,82.41,3.648,213.7917147,8.3,1970,1,1,1,509647.25
1,16.81,3.037,191.8572881,7.241,1970,1,1,1,1150003.36
0,59.91,2.84,132.7568,8.067,1970,1,1,1,1379456.3
0,69.46,2.725,203.7770645,10.21,1970,1,1,1,680943.03
0,45.35,3.921,137.7261935,8.075,1970,1,1,1,1009121.2
0,64.54,3.63,219.5340975,7.244,1970,1,1,1,525559.17
0,78.69,3.452,221.3877467,6.891,1970,1,1,1,2010216.49
0,89.9,3.705,129.1125,13.503,1970,1,1,1,399699.17
0,81.24,2.802,126.0854516,7.951,1970,1,1,1,1969121.45
0,71.34,4.294,130.9670968,7.603,1970,1,1,1,251327.67
0,62.62,4.027,141.9015262,8.876,1970,1,1,1,794660.24
0,75.0,3.867,142.4054482,8.839,1970,1,1,1,931278.97
0,84.34,2.653,211.3386526,7.808,1970,1,1,1,1422711.6
0,75.36,3.689,138.263,8.953,1970,1,1,1,1405475.78
0,79.49,3.561,221.3828029,6.891,1970,1,1,1,722891.24
0,89.78,4.093,130.8853548,10.926,1970,1,1,1,1227118.75
0,71.3,3.82,140.1289205,8.023,1970,1,1,1,973004.91
1,26.6,3.655,137.1666774,4.261,1970,1,1,1,1358444.07
1,67.75,2.735,210.5152765,8.476,1970,1,1,1,2149355.2
0,70.42,3.874,142.3105933,7.753,1970,1,1,1,1060906.75
0,83.82,3.699,214.9254865,7.931,1970,1,1,1,432808.48
0,81.95,3.693,197.785577,8.09,1970,1,1,1,1178211.81
0,52.34,2.963,135.7073618,8.237,1970,1,1,1,1836714.84
0,68.76,3.13,126.4364194,9.003,1970,1,1,1,476967.65
0,50.15,3.491,195.0261012,8.513,1970,1,1,1,1175420.26
0,79.83,2.64,214.9257105,6.442,1970,1,1,1,468675.19
0,48.36,3.541,129.9845484,7.874,1970,1,1,1,575676.13
0,77.17,2.784,182.5320862,8.743,1970,1,1,1,2219813.5
0,64.3,3.689,191.0155329,8.567,1970,1,1,1,2099615.88
0,27.61,3.513,129.8167097,6.617,1970,1,1,1,914759.2
1,26.79,2.868,127.0876774,7.61,1970,1,1,1,241937.11
1,38.89,3.445,129.8364,6.392,1970,1,1,1,2864170.61
1,49.96,2.828,126.4962581,9.765,1970,1,1,1,2176028.52
0,70.12,3.892,128.5121935,8.744,1970,1,1,1,558239.32
0,63.9,3.989,135.0837333,7.658,1970,1,1,1,639928.85
0,69.97,3.473,214.5999389,7.742,1970,1,1,1,1541102.38
0,58.04,3.268,218.6755292,7.244,1970,1,1,1,1394841.03
0,63.49,3.765,198.358523,7.872,1970,1,1,1,1159119.6
1,48.86,3.129,223.0090839,7.197,1970,1,1,1,1352084.21
0,79.46,3.917,128.9553,8.687,1970,1,1,1,248603.3
0,57.8,2.717,132.7568,8.149,1970,1,1,1,923221.52
0,81.52,3.232,220.567112,6.623,1970,1,1,1,306578.89
0,57.3,3.9,141.6269332,8.744,1970,1,1,1,760671.1
0,85.61,2.623,210.7577954,8.099,1970,1,1,1,1335433.72
0,78.53,2.621,126.1498065,7.372,1970,1,1,1,1898427.66
0,45.0,2.762,190.8623087,6.986,1970,1,1,1,452169.28
0,63.96,3.554,193.9110133,6.338,1970,1,1,1,592981.33
0,38.1,3.505,195.6376941,8.513,1970,1,1,1,1182733.0
0,50.15,2.962,126.2085484,8.107,1970,1,1,1,1890273.44
0,90.94,4.103,130.8896774,7.396,1970,1,1,1,286082.76
0,52.77,2.825,126.5522857,9.765,1970,1,1,1,491510.58
0,41.12,3.634,133.8492258,9.131,1970,1,1,1,945889.59
0,41.11,3.828,192.831317,6.934,1970,1,1,1,1244542.33
0,65.8,2.72,211.4713286,8.163,1970,1,1,1,1794355.49
0,57.88,3.734,212.6651567,9.653,1970,1,1,1,661707.02
0,35.06,3.867,137.5843871,7.467,1970,1,1,1,919503.4
0,78.58,3.561,225.2515168,6.664,1970,1,1,1,413701.29
0,33.17,3.12,128.13,7.47,1970,1,1,1,1831933.95
0,41.81,4.025,137.868,4.125,1970,1,1,1,1231752.54
0,76.58,3.654,191.16409,8.684,1970,1,1,1,725729.51
0,69.31,2.717,136.6297571,8.572,1970,1,1,1,905987.17
0,72.76,3.532,129.4306,5.644,1970,1,1,1,2075577.33
0,59.85,3.924,134.9425484,7.818,1970,1,1,1,1094058.68
0,68.2,3.706,130.9776667,4.077,1970,1,1,1,2117854.6
0,59.74,3.473,218.0145862,6.262,1970,1,1,1,827968.36
0,85.71,2.619,213.0905324,6.973,1970,1,1,1,1450766.12
1,68.44,2.78,190.3958293,9.017,1970,1,1,1,1028635.39
0,58.06,3.29,223.5645845,6.833,1970,1,1,1,349518.1
0,82.13,2.577,210.2966631,8.36,1970,1,1,1,1345167.61
0,41.74,3.917,141.3007857,8.009,1970,1,1,1,1648602.39
0,89.94,3.554,215.6693107,7.962,1970,1,1,1,1530761.43
0,67.18,3.985,208.556714,7.287,1970,1,1,1,718373.94
0,23.87,3.533,212.8336399,6.961,1970,1,1,1,594744.89
0,78.82,2.814,126.1392,7.951,1970,1,1,1,2018314.71
0,82.57,2.577,211.1886931,8.099,1970,1,1,1,727772.8
1,53.35,3.381,127.859129,8.951,1970,1,1,1,276198.74
0,54.38,3.51,219.1148297,7.244,1970,1,1,1,541071.29
0,68.57,3.828,129.8051935,7.874,1970,1,1,1,1904438.59
0,50.93,2.886,214.9301534,6.56,1970,1,1,1,873347.55
0,82.05,2.582,211.1806415,8.099,1970,1,1,1,1793903.6
0,73.38,4.151,128.9998667,8.494,1970,1,1,1,496010.17
0,40.93,2.78,126.6072,10.21,1970,1,1,1,955766.33
1,32.99,3.119,196.3586101,8.513,1970,1,1,1,1102367.65
0,85.19,4.308,131.0983226,7.382,1970,1,1,1,590636.38
0,46.78,3.719,136.4618065,8.454,1970,1,1,1,1425078.59
0,31.27,3.439,136.698129,8.075,1970,1,1,1,977286.07
0,33.26,3.789,133.9587419,7.771,1970,1,1,1,1266564.94
0,35.34,3.263,133.3701429,10.256,1970,1,1,1,542529.21
0,85.66,2.692,210.3943056,8.36,1970,1,1,1,1371465.66
0,81.76,3.301,220.6148749,6.623,1970,1,1,1,303289.55
0,75.52,3.475,214.6873514,7.28,1970,1,1,1,753385.55
0,51.61,3.618,136.5017742,4.42,1970,1,1,1,942319.65
0,65.66,2.731,190.3284922,6.868,1970,1,1,1,581010.52
0,71.99,3.006,132.3648387,8.211,1970,1,1,1,1566668.91
0,51.18,3.016,210.6031072,8.395,1970,1,1,1,526486.82
0,60.95,2.728,211.6608975,8.163,1970,1,1,1,431266.64
0,89.78,4.093,130.8853548,10.926,1970,1,1,1,1061943.49
0,62.7,3.9,214.0907105,6.961,1970,1,1,1,672831.78
0,60.66,3.63,221.4342146,5.943,1970,1,1,1,359206.21
0,28.7,3.231,137.0542431,8.549,1970,1,1,1,747577.05
0,64.88,3.997,192.0135577,8.684,1970,1,1,1,713173.95
0,78.11,4.277,130.9592258,11.627,1970,1,1,1,1245480.95
0,76.07,3.99,129.0756774,8.687,1970,1,1,1,239206.26
0,71.45,3.881,208.1535092,7.287,1970,1,1,1,740259.63
0,40.23,3.796,133.8492258,7.771,1970,1,1,1,551553.99
0,74.06,3.594,222.0951719,6.228,1970,1,1,1,551969.1
0,63.75,3.711,187.0295321,8.625,1970,1,1,1,714106.42
0,69.55,3.898,135.9639355,4.584,1970,1,1,1,1319767.55
0,56.48,4.192,138.4131202,7.725,1970,1,1,1,1757041.96
0,65.69,3.877,221.2021074,6.891,1970,1,1,1,1847344.45
0,86.42,3.286,225.3492435,6.664,1970,1,1,1,422965.33
0,64.34,3.989,135.0837333,8.212,1970,1,1,1,1320359.23
0,72.01,3.907,217.2896095,6.855,1970,1,1,1,1382783.83
0,92.71,3.017,126.1069032,9.495,1970,1,1,1,242047.03
0,88.09,3.407,221.5785461,6.565,1970,1,1,1,1303732.36
0,69.96,2.72,210.5805944,8.476,1970,1,1,1,1238742.0
0,67.87,2.795,213.7221852,7.343,1970,1,1,1,339976.65
0,31.05,2.909,131.637,8.326,1970,1,1,1,1385362.49
0,50.55,3.452,140.4307857,8.745,1970,1,1,1,903606.03
0,67.48,3.734,219.8956335,7.244,1970,1,1,1,484588.34
0,64.8,3.821,131.043,5.407,1970,1,1,1,355307.94
0,93.47,3.769,130.7195806,10.926,1970,1,1,1,916967.92
0,83.64,4.133,130.9776667,10.926,1970,1,1,1,1124660.77
0,83.03,2.582,211.1806415,8.099,1970,1,1,1,684340.86
0,48.76,3.824,129.8167097,12.89,1970,1,1,1,1402654.95
0,74.95,2.731,190.3284922,9.017,1970,1,1,1,1140501.03
0,92.32,3.638,215.2593211,7.852,1970,1,1,1,1443311.49
0,76.73,3.899,214.6899778,8.3,1970,1,1,1,511871.63
0,40.26,2.948,126.2898,6.635,1970,1,1,1,843848.65
0,62.05,3.742,209.1893892,7.274,1970,1,1,1,628720.46
0,78.89,3.567,191.1670428,8.684,1970,1,1,1,737613.65
0,73.84,4.02,136.0540323,7.806,1970,1,1,1,1408968.55
0,39.75,2.514,210.9451605,8.324,1970,1,1,1,1473386.75
0,40.29,3.049,132.9245806,8.067,1970,1,1,1,612987.64
0,61.62,2.689,210.7202444,8.476,1970,1,1,1,1293707.19
0,55.46,2.72,211.770897,6.566,1970,1,1,1,281706.41
0,69.31,3.701,138.2033871,4.156,1970,1,1,1,1322932.36
0,82.1,2.55,210.2924504,8.36,1970,1,1,1,454694.21
1,71.61,4.076,138.4729355,8.193,1970,1,1,1,587259.82
0,87.75,3.393,213.1786952,9.575,1970,1,1,1,634815.1
0,81.57,3.227,221.8837789,6.908,1970,1,1,1,1769854.16
0,61.3,3.744,136.5150968,7.866,1970,1,1,1,537300.94
0,49.9,2.983,132.152129,9.269,1970,1,1,1,1092616.49
0,76.2,3.12,126.1843871,14.099,1970,1,1,1,340497.08
0,44.04,3.01,211.8552668,8.028,1970,1,1,1,649878.29
0,73.47,3.886,135.6283333,7.806,1970,1,1,1,635118.48
0,80.34,2.669,212.746898,6.973,1970,1,1,1,1759777.25
0,51.83,4.044,190.7595962,8.567,1970,1,1,1,1912909.69
0,73.52,3.701,138.2033871,9.419,1970,1,1,1,475158.24
0,41.31,2.725,189.7048215,7.363,1970,1,1,1,1168826.39
0,60.58,3.82,136.183129,7.767,1970,1,1,1,1021766.75
0,51.18,2.98,210.6031072,8.395,1970,1,1,1,399191.05
0,37.51,2.961,132.9783226,8.149,1970,1,1,1,971193.01
0,14.31,3.437,133.6141429,7.907,1970,1,1,1,945643.17
0,81.87,3.893,129.0490323,8.494,1970,1,1,1,1792210.89
1,77.7,2.565,215.0359315,6.442,1970,1,1,1,484835.2
0,74.2,3.014,126.3815484,9.265,1970,1,1,1,234175.92
0,75.32,3.898,139.8933099,8.023,1970,1,1,1,944958.69
0,70.5,3.506,223.0783366,6.17,1970,1,1,1,1340232.55
0,48.56,2.831,135.7073618,8.283,1970,1,1,1,1012075.12
0,87.0,3.524,216.7257388,6.925,1970,1,1,1,1694551.15
0,46.54,3.021,132.0226667,8.185,1970,1,1,1,643097.6
0,68.54,2.77,209.400638,8.464,1970,1,1,1,513327.55
0,35.8,3.422,140.6461359,8.744,1970,1,1,1,671708.09
0,71.4,3.622,218.6895775,6.38,1970,1,1,1,561625.92
0,58.58,3.159,217.8781339,7.716,1970,1,1,1,1991824.05
0,54.09,3.758,136.367,4.584,1970,1,1,1,876583.98
0,52.06,3.781,131.1499677,5.217,1970,1,1,1,323766.77
0,58.68,2.846,132.7670667,8.099,1970,1,1,1,1386789.31
0,70.17,3.488,217.7235226,7.551,1970,1,1,1,1391813.69
0,55.19,2.743,126.6066452,8.623,1970,1,1,1,1897429.36
0,72.93,3.834,142.3105933,8.839,1970,1,1,1,895274.72
0,79.49,3.666,221.6556,6.623,1970,1,1,1,527953.14
0,70.27,3.698,129.7706452,7.874,1970,1,1,1,613531.11
0,86.21,3.494,225.4735085,6.334,1970,1,1,1,1388973.65
0,30.68,3.811,134.0682581,7.658,1970,1,1,1,1305950.22
0,45.69,3.57,136.4618065,8.471,1970,1,1,1,1079931.63
0,53.63,2.7,189.422658,8.963,1970,1,1,1,509183.22
0,67.54,3.641,129.4306,6.56,1970,1,1,1,303974.28
1,83.71,3.73,221.1181142,6.623,1970,1,1,1,1609811.75
0,62.39,3.801,131.0287742,5.965,1970,1,1,1,2043349.41
0,91.57,3.417,221.5869799,6.565,1970,1,1,1,425136.55
0,75.09,3.561,138.263,8.535,1970,1,1,1,1024784.92
0,79.44,2.705,212.6982436,7.092,1970,1,1,1,1857380.09
0,52.3,2.708,213.123851,7.007,1970,1,1,1,1677067.24
1,88.0,3.913,129.3686129,13.503,1970,1,1,1,922850.57
1,37.77,2.548,210.8979935,8.324,1970,1,1,1,497374.57
0,54.47,4.0,192.3272654,8.667,1970,1,1,1,734464.36
0,54.75,2.921,203.6503685,7.856,1970,1,1,1,1919053.21
0,68.4,4.193,129.0444333,13.736,1970,1,1,1,1515890.38
0,59.15,3.125,126.8794839,9.003,1970,1,1,1,2811646.85
0,66.28,3.26,216.9395861,7.716,1970,1,1,1,332901.94
0,62.61,3.63,224.3470245,6.833,1970,1,1,1,1438383.44
0,52.12,3.802,129.0756774,6.906,1970,1,1,1,303559.23
0,64.69,2.737,189.4452425,8.963,1970,1,1,1,1205662.85
0,82.59,2.642,210.7657317,8.099,1970,1,1,1,1880902.62
0,70.09,3.973,134.8551613,9.966,1970,1,1,1,598251.57
0,55.28,3.677,129.8167097,7.874,1970,1,1,1,2076570.84
0,49.86,3.524,218.2586281,6.297,1970,1,1,1,878762.3
0,54.65,3.268,220.5694104,5.943,1970,1,1,1,287523.98
0,60.49,3.973,134.8551613,7.818,1970,1,1,1,1054454.4
0,55.9,2.708,214.9153531,7.564,1970,1,1,1,1380522.64
0,80.42,3.311,221.9327267,6.908,1970,1,1,1,1497954.76
0,66.43,3.985,138.6782834,8.512,1970,1,1,1,850708.6
0,70.53,2.854,213.8469819,6.384,1970,1,1,1,492792.8
0,85.21,3.637,213.7481256,8.3,1970,1,1,1,1451392.67
0,63.31,3.096,136.0796521,8.058,1970,1,1,1,1836595.58
0,63.6,3.648,129.5183333,6.877,1970,1,1,1,1847430.96
0,63.38,4.056,142.6798167,7.753,1970,1,1,1,921612.53
0,81.46,2.771,182.3509895,8.743,1970,1,1,1,714601.11
0,87.02,3.48,207.1152738,10.641,1970,1,1,1,651147.83
0,48.73,3.996,141.7712396,8.876,1970,1,1,1,860293.46
0,71.83,2.82,126.1266,7.972,1970,1,1,1,288247.24
0,90.04,3.684,218.9023209,7.567,1970,1,1,1,1403198.94
0,26.15,3.281,133.4921429,9.131,1970,1,1,1,1005983.31
0,36.85,3.695,189.8424834,8.424,1970,1,1,1,2020550.99
0,27.73,3.065,132.7566667,8.149,1970,1,1,1,1016143.64
0,70.66,3.645,187.2566641,8.625,1970,1,1,1,698986.34
0,84.49,2.608,214.7865779,6.442,1970,1,1,1,462676.5
0,45.33,2.983,132.152129,5.435,1970,1,1,1,1303055.09
0,67.42,2.69,190.0990028,6.868,1970,1,1,1,586936.45
0,83.94,3.594,218.4979481,6.297,1970,1,1,1,864881.24
0,51.18,3.172,220.2937686,6.551,1970,1,1,1,1688531.34
0,52.89,2.625,203.3117653,9.521,1970,1,1,1,658600.05
0,94.0,3.022,126.0892903,9.495,1970,1,1,1,224031.19
0,84.5,2.653,214.6660741,7.343,1970,1,1,1,1262025.08
0,74.68,2.924,132.5825806,8.099,1970,1,1,1,1372043.71
0,58.5,2.667,211.9371839,6.566,1970,1,1,1,297293.59
0,79.51,3.749,225.1797511,6.664,1970,1,1,1,439913.57
0,47.1,2.938,132.8708387,5.287,1970,1,1,1,875038.84
0,48.19,2.908,126.1602258,6.635,1970,1,1,1,872817.62
0,34.9,2.846,126.9835806,7.61,1970,1,1,1,365098.24
0,78.31,3.561,220.4287124,6.989,1970,1,1,1,1596036.66
0,61.83,3.528,198.0293893,7.872,1970,1,1,1,680954.81
0,56.12,3.524,218.445164,6.38,1970,1,1,1,520962.14
0,59.39,2.759,190.6738241,6.986,1970,1,1,1,463977.54
0,69.49,2.857,132.3648387,10.16,1970,1,1,1,588017.66
0,57.79,2.667,211.3806429,8.106,1970,1,1,1,1439541.59
0,47.12,2.919,132.8170968,9.331,1970,1,1,1,1052120.43
0,35.98,2.753,135.5195191,8.283,1970,1,1,1,899761.48
0,81.39,2.941,126.1360645,14.099,1970,1,1,1,376184.88
0,46.2,3.016,213.3399647,6.858,1970,1,1,1,1261253.18
0,35.76,3.634,133.8492258,5.114,1970,1,1,1,871024.26
0,90.61,3.803,129.1846452,13.503,1970,1,1,1,988712.52
0,59.84,4.202,134.6803871,8.212,1970,1,1,1,1234281.7
0,75.17,2.808,204.5675459,7.856,1970,1,1,1,1973135.87
0,31.34,2.758,191.0312172,7.508,1970,1,1,1,1172155.28
0,95.91,3.811,130.7561613,10.926,1970,1,1,1,436690.13
0,54.18,4.029,142.9376167,7.543,1970,1,1,1,1004039.84
0,72.71,2.923,132.63,8.099,1970,1,1,1,1418027.08
0,45.29,3.734,130.9670968,6.403,1970,1,1,1,872469.03
0,69.79,3.274,217.0048261,7.441,1970,1,1,1,671379.44
0,77.53,2.805,209.118536,8.464,1970,1,1,1,476733.74
0,42.38,3.435,128.6160645,7.224,1970,1,1,1,285031.81
0,74.04,3.748,185.9119885,8.625,1970,1,1,1,2074668.19
0,84.94,3.407,225.4537579,6.334,1970,1,1,1,389427.9
0,79.18,3.624,130.8853548,5.765,1970,1,1,1,2073855.42
0,79.23,3.63,130.7196333,5.765,1970,1,1,1,2184980.35
0,61.39,3.732,129.0357097,6.906,1970,1,1,1,308770.42
0,34.83,3.983,137.4238966,7.943,1970,1,1,1,1308977.05
1,30.3,3.239,183.7016129,8.549,1970,1,1,1,1980405.03
0,13.29,3.24,133.1834194,5.114,1970,1,1,1,904261.65
0,73.44,3.594,226.9688442,6.034,1970,1,1,1,424513.08
0,67.13,2.805,136.3243393,8.348,1970,1,1,1,1052895.25
0,72.74,3.617,226.7210356,6.034,1970,1,1,1,443557.65
0,74.24,3.807,217.0146941,6.855,1970,1,1,1,1639358.93
0,45.31,2.561,210.9759573,8.324,1970,1,1,1,749597.24
0,74.19,2.81,132.63,9.342,1970,1,1,1,1084722.78
0,88.95,3.898,129.0663,13.736,1970,1,1,1,354078.95
0,70.32,3.796,136.2136129,8.89,1970,1,1,1,1147906.46
0,86.24,3.682,214.2343177,8.177,1970,1,1,1,1426418.53
0,90.07,3.523,217.2706543,6.925,1970,1,1,1,1420405.41
0,65.0,3.54,193.1878448,6.338,1970,1,1,1,634634.66
0,49.26,3.158,222.4167852,7.197,1970,1,1,1,468772.8
0,90.82,3.087,126.1019355,9.495,1970,1,1,1,237405.82
0,76.91,3.62,221.8083518,6.565,1970,1,1,1,1876788.15
0,46.57,3.415,188.6544692,8.523,1970,1,1,1,957155.31
0,97.66,2.978,126.1392,9.495,1970,1,1,1,267495.76
0,32.71,3.047,130.2792258,5.774,1970,1,1,1,316948.39
0,56.77,2.836,126.2898,7.896,1970,1,1,1,2000626.14
0,60.06,3.083,126.6050645,13.975,1970,1,1,1,981615.81
0,23.24,3.452,133.4921429,7.771,1970,1,1,1,1296658.47
0,39.05,2.572,210.7526053,8.324,1970,1,1,1,465108.52
0,58.19,2.793,190.5713264,6.868,1970,1,1,1,511330.32
0,39.57,3.017,127.4404839,10.398,1970,1,1,1,891025.39
0,83.03,2.582,211.1806415,8.099,1970,1,1,1,1294105.01
0,84.06,2.577,212.0869176,6.496,1970,1,1,1,323798.0
0,54.75,3.459,217.6977326,6.416,1970,1,1,1,517783.5
0,63.39,3.734,220.8498468,7.057,1970,1,1,1,767338.32
0,76.1,3.717,222.2174395,6.565,1970,1,1,1,628494.63
0,65.16,3.353,217.1650042,7.441,1970,1,1,1,729036.06
0,67.13,2.805,132.4733333,10.16,1970,1,1,1,558731.74
0,77.79,3.882,139.7969712,8.023,1970,1,1,1,964683.8
0,63.41,3.509,198.0795651,7.872,1970,1,1,1,675926.3
0,66.55,2.706,182.622509,8.743,1970,1,1,1,716987.58
0,53.76,2.708,214.9153531,7.564,1970,1,1,1,476420.77
1,41.83,3.129,211.0740553,10.148,1970,1,1,1,505405.85
0,68.61,2.72,211.4713286,8.163,1970,1,1,1,1265852.43
0,71.3,3.82,136.183129,9.863,1970,1,1,1,498056.0
1,54.49,3.462,218.9551002,7.244,1970,1,1,1,335741.9
0,54.44,3.157,223.1923049,6.833,1970,1,1,1,1283885.55
0,21.84,2.586,189.6018023,7.541,1970,1,1,1,991941.73
0,82.93,2.623,214.6474453,6.442,1970,1,1,1,474030.51
0,83.68,3.595,130.683,5.765,1970,1,1,1,2002750.99
1,66.41,3.181,217.1812533,7.716,1970,1,1,1,332811.55
0,58.11,2.736,126.3815484,10.21,1970,1,1,1,936293.6
0,63.68,2.809,204.6679198,7.856,1970,1,1,1,737163.2
0,41.39,2.938,131.784,8.35,1970,1,1,1,604173.59
0,86.68,3.273,220.5278796,6.989,1970,1,1,1,291530.43
0,89.1,3.877,129.6060667,8.442,1970,1,1,1,229731.98
0,63.1,4.029,138.1065806,8.983,1970,1,1,1,1298809.8
0,68.27,4.151,128.9998667,13.736,1970,1,1,1,1222367.9
0,79.37,3.972,135.8738387,7.806,1970,1,1,1,1377119.45
0,39.38,3.487,128.7199355,6.774,1970,1,1,1,795859.23
0,66.01,4.069,134.8551613,7.658,1970,1,1,1,1457345.75
0,37.91,2.561,214.6940735,6.299,1970,1,1,1,847592.11
0,70.3,3.353,209.2222327,10.148,1970,1,1,1,594625.96
0,33.52,3.437,137.5017028,8.458,1970,1,1,1,997353.15
0,54.4,3.909,128.6160645,14.021,1970,1,1,1,351541.62
0,61.39,3.732,129.0357097,7.193,1970,1,1,1,1997816.98
0,47.75,3.744,129.0444333,6.906,1970,1,1,1,299354.67
0,62.62,3.498,194.9459724,8.513,1970,1,1,1,1149448.02
1,72.2,4.076,138.4729355,8.193,1970,1,1,1,1497073.82
0,68.08,3.594,223.0598077,6.17,1970,1,1,1,1847990.41
1,52.91,3.148,127.0876774,9.265,1970,1,1,1,219804.85
1,28.26,3.022,216.3126733,6.262,1970,1,1,1,996147.39
0,49.96,3.809,131.1453333,6.235,1970,1,1,1,944100.3
0,70.35,3.622,206.8970046,10.581,1970,1,1,1,650418.75
0,59.3,3.63,220.4866886,7.057,1970,1,1,1,764385.4
1,51.65,3.409,223.753643,6.833,1970,1,1,1,473292.47
0,77.27,4.186,131.1453333,11.627,1970,1,1,1,429914.6
0,42.58,3.644,129.8555333,7.874,1970,1,1,1,2429310.9
0,83.58,3.594,215.0910982,7.682,1970,1,1,1,1438830.15
1,55.33,3.162,126.6692667,9.003,1970,1,1,1,522296.71
0,74.2,3.542,194.1105017,8.622,1970,1,1,1,1206795.74
0,46.99,3.548,195.1789994,6.232,1970,1,1,1,560104.16
1,39.38,3.022,214.4630941,6.858,1970,1,1,1,1486920.17
0,87.57,3.524,214.8368678,7.852,1970,1,1,1,428782.38
0,91.44,3.533,219.1501106,7.567,1970,1,1,1,1297792.41
1,70.93,3.93,140.2310173,7.85,1970,1,1,1,1911470.84
0,47.17,2.625,211.0067542,8.324,1970,1,1,1,1991013.13
0,39.93,2.514,211.2891429,8.106,1970,1,1,1,1611968.17
0,61.97,2.728,210.7667944,8.476,1970,1,1,1,517546.69
0,84.25,3.311,221.5701123,6.565,1970,1,1,1,691200.33
0,21.33,2.788,131.5279032,9.202,1970,1,1,1,1205307.5
0,87.47,3.684,207.3732949,10.641,1970,1,1,1,605956.59
0,58.24,4.018,138.7395,8.535,1970,1,1,1,1002856.2
0,36.01,3.816,213.6718127,6.961,1970,1,1,1,643155.89
0,78.72,3.981,129.0357097,13.736,1970,1,1,1,1339972.83
0,39.79,3.159,222.6910959,6.123,1970,1,1,1,1118163.94
0,77.0,3.58,129.3259355,6.56,1970,1,1,1,309543.52
0,61.4,3.623,129.6060667,6.745,1970,1,1,1,868191.05
0,41.37,4.061,134.3571,7.658,1970,1,1,1,655318.26
0,67.81,2.808,213.7726889,7.343,1970,1,1,1,1323243.35
0,16.3,3.281,133.4921429,7.907,1970,1,1,1,910298.44
0,72.94,3.473,217.9674705,7.551,1970,1,1,1,380683.67
0,75.95,3.606,129.2015806,6.56,1970,1,1,1,290399.66
0,73.56,4.193,129.0444333,8.494,1970,1,1,1,612337.35
0,46.65,3.631,137.7398929,8.549,1970,1,1,1,800662.82
0,22.69,3.215,132.9510645,9.131,1970,1,1,1,777175.28
0,23.76,2.882,191.3683815,7.241,1970,1,1,1,1153596.53
0,72.97,3.747,140.1289205,8.684,1970,1,1,1,820288.35
0,79.78,2.781,182.4415378,8.743,1970,1,1,1,716859.27
0,68.96,3.814,222.2053519,5.801,1970,1,1,1,324839.74
0,41.31,3.541,130.5502069,4.607,1970,1,1,1,2226662.17
